time;temperature [C]
24/11/2023 08:21;4,9
24/11/2023 09:22;5,1
24/11/2023 10:22;5,5
24/11/2023 11:23;4,4
24/11/2023 12:23;4,0
24/11/2023 13:23;3,8
24/11/2023 14:24;4,5
24/11/2023 15:25;2,6
24/11/2023 15:25;2,6
24/11/2023 16:25;2,8
24/11/2023 16:26;2,8
24/11/2023 17:26;1,4
24/11/2023 18:26;1,5
24/11/2023 19:27;1,8
24/11/2023 20:27;1,9
24/11/2023 21:28;2,0
24/11/2023 22:28;1,6
24/11/2023 23:28;1,8
25/11/2023 00:29;1,3
25/11/2023 01:29;1,1
25/11/2023 02:30;0,7
25/11/2023 03:30;0,4
25/11/2023 04:31;0,2
25/11/2023 06:31;0,2
25/11/2023 07:32;0,1
25/11/2023 09:33;1,0
25/11/2023 09:33;1,0
25/11/2023 10:33;1,4
25/11/2023 11:34;2,1
25/11/2023 12:34;2,6
25/11/2023 13:35;3,1
25/11/2023 14:35;3,5
25/11/2023 15:35;3,3
25/11/2023 15:36;3,3
25/11/2023 16:36;2,6
25/11/2023 17:37;2,6
25/11/2023 18:37;2,7
25/11/2023 19:37;3,2
25/11/2023 20:38;2,8
25/11/2023 21:38;2,6
25/11/2023 22:39;3,0
25/11/2023 23:39;1,6
26/11/2023 00:39;1,1
26/11/2023 01:40;0,7
26/11/2023 02:40;0,4
26/11/2023 03:41;0,3
26/11/2023 04:41;0,1
26/11/2023 07:42;0,4
26/11/2023 08:43;0,8
26/11/2023 09:43;1,7
26/11/2023 10:44;2,7
26/11/2023 11:44;2,9
26/11/2023 12:45;3,0
26/11/2023 13:45;3,1
26/11/2023 14:45;2,7
26/11/2023 15:46;2,2
26/11/2023 16:46;2,3
26/11/2023 17:47;2,6
26/11/2023 18:47;2,4
26/11/2023 19:47;2,3
26/11/2023 20:48;2,1
26/11/2023 21:48;2,0
26/11/2023 22:49;1,9
26/11/2023 23:49;1,5
27/11/2023 00:50;1,3
27/11/2023 01:50;1,2
27/11/2023 02:50;1,1
27/11/2023 03:51;1,1
27/11/2023 04:51;0,8
27/11/2023 05:52;0,8
27/11/2023 06:52;0,7
27/11/2023 07:53;0,7
27/11/2023 08:53;0,3
27/11/2023 14:56;0,0
27/11/2023 15:56;0,0
27/11/2023 15:56;0,0
27/11/2023 20:59;0,0
27/11/2023 21:59;0,0
27/11/2023 22:59;0,3
28/11/2023 00:00;0,6
28/11/2023 01:00;0,9
28/11/2023 02:01;1,6
28/11/2023 03:01;2,2
28/11/2023 04:01;2,1
28/11/2023 05:02;1,2
28/11/2023 06:03;0,3
28/11/2023 12:05;0,3
28/11/2023 13:06;0,3
29/11/2023 13:16;0,0
29/11/2023 14:17;0,4
29/11/2023 14:17;0,4
29/11/2023 15:17;0,5
29/11/2023 16:18;0,3
29/11/2023 16:18;0,3
29/11/2023 17:18;0,2
29/11/2023 18:19;0,2
29/11/2023 19:19;0,1
29/11/2023 20:20;0,0
30/11/2023 06:24;0,0
30/11/2023 10:26;0,0
30/11/2023 12:27;0,1
30/11/2023 13:27;0,5
30/11/2023 14:27;0,9
30/11/2023 15:28;0,4
01/12/2023 02:33;0,0
01/12/2023 03:33;0,0
04/12/2023 15:08;-1,4
04/12/2023 16:09;-1,0
04/12/2023 16:09;-1,0
04/12/2023 17:10;-0,8
04/12/2023 18:10;-0,1
04/12/2023 19:10;0,0
04/12/2023 20:11;0,1
04/12/2023 21:11;0,2
04/12/2023 22:12;0,6
04/12/2023 23:12;0,7
05/12/2023 00:13;1,0
05/12/2023 01:13;1,0
05/12/2023 02:13;2,1
05/12/2023 03:14;3,1
05/12/2023 04:14;2,9
05/12/2023 05:15;3,6
05/12/2023 06:15;3,2
05/12/2023 07:15;3,5
05/12/2023 08:16;3,1
05/12/2023 08:16;3,1
05/12/2023 09:17;3,0
05/12/2023 10:17;3,2
05/12/2023 11:17;3,1
05/12/2023 12:18;2,9
05/12/2023 13:18;2,4
05/12/2023 14:19;2,1
05/12/2023 15:19;1,6
05/12/2023 16:20;1,2
05/12/2023 17:20;1,0
05/12/2023 18:20;1,8
05/12/2023 19:21;2,2
05/12/2023 20:21;2,5
05/12/2023 21:22;2,8
05/12/2023 22:22;2,7
05/12/2023 23:22;2,8
06/12/2023 00:23;3,0
06/12/2023 01:23;2,9
06/12/2023 01:24;2,9
06/12/2023 02:24;3,0
06/12/2023 03:24;3,0
06/12/2023 04:25;2,9
06/12/2023 05:25;2,1
06/12/2023 06:26;1,4
06/12/2023 07:26;1,5
06/12/2023 08:27;1,7
06/12/2023 09:27;1,8
06/12/2023 10:27;2,0
06/12/2023 11:28;2,7
06/12/2023 12:28;2,7
06/12/2023 13:29;2,9
06/12/2023 14:29;2,6
06/12/2023 15:29;2,8
06/12/2023 16:30;2,4
06/12/2023 17:30;1,7
06/12/2023 17:31;1,7
06/12/2023 18:31;1,8
06/12/2023 19:32;1,9
06/12/2023 20:32;0,8
06/12/2023 21:33;0,3
06/12/2023 22:33;-0,3
06/12/2023 23:33;0,1
07/12/2023 00:34;0,1
07/12/2023 01:34;0,0
07/12/2023 02:35;-0,6
07/12/2023 03:35;-1,3
07/12/2023 04:35;-0,9
07/12/2023 05:36;-0,8
07/12/2023 06:36;-0,9
07/12/2023 07:37;-1,2
07/12/2023 08:37;-1,2
07/12/2023 09:38;-1,3
07/12/2023 10:38;-1,3
07/12/2023 10:38;-1,3
07/12/2023 11:39;-1,0
07/12/2023 12:39;-0,9
07/12/2023 13:40;-0,7
07/12/2023 14:40;-0,8
07/12/2023 15:40;-1,2
07/12/2023 16:41;-1,1
07/12/2023 17:41;-1,1
07/12/2023 17:41;-1,1
07/12/2023 18:42;-1,0
07/12/2023 19:43;-0,7
07/12/2023 20:43;-0,8
07/12/2023 21:43;-0,8
07/12/2023 22:44;-0,9
07/12/2023 23:44;-0,8
08/12/2023 00:45;-0,7
08/12/2023 01:45;-0,8
08/12/2023 02:45;-0,7
08/12/2023 03:46;-0,6
08/12/2023 04:46;-0,6
08/12/2023 05:47;-0,5
08/12/2023 06:47;-0,4
08/12/2023 07:48;-0,1
08/12/2023 08:48;-0,1
08/12/2023 09:48;0,5
08/12/2023 10:49;1,8
08/12/2023 11:49;2,6
08/12/2023 12:50;3,2
08/12/2023 13:50;4,2
08/12/2023 14:51;4,4
08/12/2023 15:51;4,4
08/12/2023 16:51;4,3
08/12/2023 17:52;4,5
08/12/2023 18:52;4,7
08/12/2023 19:53;4,7
08/12/2023 19:53;4,7
08/12/2023 20:53;4,9
08/12/2023 21:54;4,9
08/12/2023 22:54;4,8
08/12/2023 23:55;4,8
09/12/2023 00:55;4,8
09/12/2023 01:55;4,8
09/12/2023 02:56;4,2
09/12/2023 03:56;4,5
09/12/2023 04:57;4,6
09/12/2023 05:57;4,7
09/12/2023 06:58;4,9
09/12/2023 07:58;5,0
09/12/2023 08:58;5,1
09/12/2023 09:59;5,0
09/12/2023 10:59;5,0
09/12/2023 12:00;5,1
09/12/2023 13:00;5,8
09/12/2023 13:00;5,8
09/12/2023 14:01;5,4
09/12/2023 15:01;5,3
09/12/2023 16:02;4,8
09/12/2023 17:02;4,6
09/12/2023 18:02;4,7
09/12/2023 19:03;4,9
09/12/2023 20:03;5,5
09/12/2023 21:04;6,8
09/12/2023 22:04;8,1
09/12/2023 23:05;7,2
10/12/2023 00:05;7,3
10/12/2023 01:05;7,4
10/12/2023 02:06;7,1
10/12/2023 03:06;5,8
10/12/2023 04:07;5,6
10/12/2023 05:07;6,1
10/12/2023 06:07;6,1
10/12/2023 07:08;6,2
10/12/2023 08:08;6,3
10/12/2023 09:09;6,5
10/12/2023 10:09;6,4
10/12/2023 11:10;6,8
10/12/2023 12:10;6,9
10/12/2023 13:10;7,1
10/12/2023 14:11;7,3
10/12/2023 15:11;7,5
10/12/2023 16:12;6,9
10/12/2023 17:12;6,6
10/12/2023 18:13;6,7
10/12/2023 19:13;6,9
10/12/2023 20:13;6,8
10/12/2023 21:14;6,4
10/12/2023 22:14;6,6
10/12/2023 23:15;7,3
11/12/2023 00:15;7,8
11/12/2023 01:15;8,4
11/12/2023 02:16;8,4
11/12/2023 03:16;8,3
11/12/2023 04:17;8,0
11/12/2023 05:17;8,2
11/12/2023 06:18;8,8
11/12/2023 07:18;8,5
11/12/2023 08:18;8,2
11/12/2023 09:19;8,4
11/12/2023 10:19;9,0
11/12/2023 11:20;9,2
11/12/2023 12:20;9,3
11/12/2023 13:21;9,3
11/12/2023 14:21;9,3
11/12/2023 15:21;9,1
11/12/2023 16:22;8,6
11/12/2023 17:22;8,1
11/12/2023 17:23;8,1
11/12/2023 18:23;8,1
11/12/2023 19:23;7,3
11/12/2023 20:24;7,1
11/12/2023 21:24;7,6
11/12/2023 22:25;7,4
11/12/2023 23:25;7,2
12/12/2023 00:25;6,9
12/12/2023 01:26;7,0
12/12/2023 02:26;6,5
12/12/2023 03:27;6,3
12/12/2023 04:27;6,4
12/12/2023 05:28;5,7
12/12/2023 06:28;5,8
12/12/2023 07:28;5,9
12/12/2023 08:29;6,1
12/12/2023 09:29;6,6
12/12/2023 09:29;6,6
12/12/2023 10:30;6,7
12/12/2023 11:30;6,9
12/12/2023 12:31;7,1
12/12/2023 13:31;7,8
12/12/2023 14:32;8,4
12/12/2023 15:32;8,6
12/12/2023 16:32;8,8
12/12/2023 17:33;9,0
12/12/2023 18:33;9,0
12/12/2023 19:34;9,0
12/12/2023 20:34;7,3
12/12/2023 21:35;7,2
12/12/2023 22:35;8,0
12/12/2023 23:35;8,1
13/12/2023 00:36;7,8
13/12/2023 01:36;7,5
13/12/2023 02:37;7,2
13/12/2023 02:37;7,2
13/12/2023 03:37;7,2
13/12/2023 04:38;7,1
13/12/2023 05:38;6,9
13/12/2023 06:39;6,7
13/12/2023 07:39;6,3
13/12/2023 08:39;6,0
13/12/2023 09:40;5,9
13/12/2023 10:40;6,7
13/12/2023 11:41;6,9
13/12/2023 12:41;6,9
13/12/2023 13:42;6,6
13/12/2023 13:42;6,6
13/12/2023 14:42;6,5
13/12/2023 15:43;6,1
13/12/2023 16:43;5,4
13/12/2023 17:43;4,8
13/12/2023 18:44;4,4
13/12/2023 18:44;4,4
13/12/2023 19:45;5,0
13/12/2023 20:45;5,2
13/12/2023 21:45;5,2
13/12/2023 22:46;5,1
13/12/2023 23:46;5,0
14/12/2023 00:47;5,3
14/12/2023 01:47;5,3
14/12/2023 02:48;5,1
14/12/2023 03:48;5,2
14/12/2023 04:48;5,0
14/12/2023 05:49;5,0
14/12/2023 06:49;4,7
14/12/2023 07:50;5,0
14/12/2023 08:50;5,3
14/12/2023 09:50;5,5
14/12/2023 10:51;5,8
14/12/2023 11:51;6,2
14/12/2023 12:52;6,3
14/12/2023 13:52;6,2
14/12/2023 14:53;5,2
14/12/2023 15:53;4,9
14/12/2023 16:53;4,3
14/12/2023 17:54;3,9
14/12/2023 18:54;3,7
14/12/2023 18:55;3,7
14/12/2023 19:55;3,4
14/12/2023 20:55;3,5
14/12/2023 21:56;3,2
14/12/2023 22:56;2,8
14/12/2023 23:57;2,8
15/12/2023 00:57;2,8
15/12/2023 01:57;2,7
15/12/2023 02:58;2,5
15/12/2023 03:59;3,1
15/12/2023 03:59;3,1
15/12/2023 04:59;3,1
15/12/2023 06:00;3,4
15/12/2023 07:00;3,5
15/12/2023 08:00;3,5
15/12/2023 09:01;3,6
15/12/2023 10:01;3,9
15/12/2023 11:02;4,4
15/12/2023 12:02;4,6
15/12/2023 13:03;4,5
15/12/2023 14:03;4,7
15/12/2023 15:03;4,6
15/12/2023 16:04;4,6
15/12/2023 17:04;4,5
15/12/2023 18:05;4,0
15/12/2023 19:05;4,0
15/12/2023 20:06;4,0
15/12/2023 21:06;4,3
15/12/2023 22:06;4,3
15/12/2023 23:07;4,1
16/12/2023 00:07;4,0
16/12/2023 01:08;4,0
16/12/2023 02:08;3,8
16/12/2023 03:09;3,6
16/12/2023 04:09;3,7
16/12/2023 05:09;3,6
16/12/2023 06:10;3,6
16/12/2023 07:10;3,1
16/12/2023 08:11;3,0
16/12/2023 09:11;3,6
16/12/2023 10:11;4,2
16/12/2023 11:12;5,1
16/12/2023 12:12;5,3
16/12/2023 13:13;5,4
16/12/2023 14:13;6,3
16/12/2023 15:14;5,9
16/12/2023 15:14;5,9
16/12/2023 16:14;4,7
16/12/2023 17:15;3,7
16/12/2023 18:15;3,1
16/12/2023 19:15;2,9
16/12/2023 20:16;2,2
16/12/2023 21:16;1,9
16/12/2023 22:17;1,4
16/12/2023 23:17;1,4
17/12/2023 00:18;1,7
17/12/2023 01:18;2,2
17/12/2023 02:18;2,1
17/12/2023 03:19;2,1
17/12/2023 04:19;1,8
17/12/2023 05:20;1,0
17/12/2023 06:20;0,3
17/12/2023 07:21;-0,4
17/12/2023 08:21;-0,6
17/12/2023 09:21;-0,5
17/12/2023 10:22;-0,2
17/12/2023 11:22;1,4
17/12/2023 12:23;3,0
17/12/2023 13:23;5,8
17/12/2023 14:24;6,7
17/12/2023 15:24;6,8
17/12/2023 16:24;5,1
17/12/2023 17:25;4,2
17/12/2023 18:25;3,2
17/12/2023 19:26;2,8
17/12/2023 20:26;1,9
17/12/2023 21:26;1,5
17/12/2023 22:27;1,6
17/12/2023 23:27;1,1
18/12/2023 00:28;1,3
18/12/2023 01:28;1,5
18/12/2023 01:28;1,5
18/12/2023 02:29;0,3
18/12/2023 03:29;0,1
18/12/2023 04:30;-0,3
18/12/2023 05:30;-0,6
18/12/2023 06:31;-1,0
18/12/2023 07:31;-1,6
18/12/2023 08:31;-2,0
18/12/2023 09:32;-1,9
18/12/2023 10:32;-1,0
18/12/2023 11:33;-0,3
18/12/2023 12:33;1,8
18/12/2023 13:33;1,8
18/12/2023 14:34;2,3
18/12/2023 15:34;2,2
18/12/2023 16:35;1,2
18/12/2023 17:35;1,1
18/12/2023 18:36;1,1
18/12/2023 18:36;1,1
18/12/2023 19:36;1,2
18/12/2023 20:37;1,2
18/12/2023 21:37;1,6
18/12/2023 22:38;1,3
18/12/2023 23:38;-0,2
19/12/2023 00:38;-0,9
19/12/2023 01:39;-1,1
19/12/2023 02:39;-1,6
19/12/2023 03:40;-1,9
19/12/2023 04:40;-1,7
19/12/2023 05:40;-1,6
19/12/2023 06:41;-1,4
19/12/2023 07:41;-1,4
19/12/2023 08:42;-1,4
19/12/2023 09:42;-0,9
19/12/2023 10:43;-0,4
19/12/2023 10:43;-0,4
19/12/2023 11:43;-0,1
19/12/2023 12:44;0,0
19/12/2023 13:44;0,2
19/12/2023 14:45;0,5
19/12/2023 15:45;0,7
19/12/2023 16:45;1,1
19/12/2023 17:46;1,4
19/12/2023 18:46;1,7
19/12/2023 19:47;2,0
19/12/2023 19:47;2,0
19/12/2023 20:47;2,4
19/12/2023 21:48;2,4
19/12/2023 22:48;2,2
19/12/2023 23:49;2,2
20/12/2023 00:49;2,3
20/12/2023 01:49;2,5
20/12/2023 02:50;2,6
20/12/2023 03:50;3,0
20/12/2023 04:51;3,5
20/12/2023 05:51;3,4
20/12/2023 06:52;3,0
20/12/2023 07:52;2,9
20/12/2023 08:52;2,4
20/12/2023 09:53;3,0
20/12/2023 10:53;2,9
20/12/2023 11:54;3,3
20/12/2023 12:54;3,6
20/12/2023 13:54;3,7
20/12/2023 14:55;3,7
20/12/2023 15:55;3,6
20/12/2023 16:56;3,8
20/12/2023 17:56;4,0
20/12/2023 18:57;4,1
20/12/2023 20:03;4,4
20/12/2023 21:03;4,4
20/12/2023 22:03;4,5
20/12/2023 23:04;4,7
21/12/2023 00:04;4,8
21/12/2023 01:05;5,0
21/12/2023 02:05;5,3
21/12/2023 03:06;5,6
21/12/2023 04:06;5,7
21/12/2023 05:06;5,8
21/12/2023 06:07;6,0
21/12/2023 07:07;6,1
21/12/2023 08:08;6,3
21/12/2023 09:08;6,4
21/12/2023 10:08;6,7
21/12/2023 11:09;7,0
21/12/2023 12:09;7,3
21/12/2023 13:10;7,5
21/12/2023 14:10;7,9
21/12/2023 14:10;7,9
21/12/2023 15:11;8,2
21/12/2023 16:11;8,8
21/12/2023 17:12;8,7
21/12/2023 18:12;8,1
21/12/2023 19:13;6,9
21/12/2023 20:13;7,6
21/12/2023 21:13;7,9
21/12/2023 22:14;7,5
21/12/2023 23:14;7,4
22/12/2023 00:15;6,1
22/12/2023 01:15;6,5
22/12/2023 02:15;6,4
22/12/2023 03:16;6,3
22/12/2023 04:16;5,1
22/12/2023 05:17;5,6
22/12/2023 06:17;6,4
22/12/2023 06:17;6,4
22/12/2023 07:18;5,8
22/12/2023 08:18;5,5
22/12/2023 09:19;6,3
22/12/2023 10:19;6,3
22/12/2023 11:20;6,6
22/12/2023 12:20;6,4
22/12/2023 13:20;7,1
22/12/2023 14:21;7,7
22/12/2023 15:21;7,5
22/12/2023 16:22;7,7
22/12/2023 17:22;7,6
22/12/2023 18:22;7,9
22/12/2023 19:23;7,8
22/12/2023 20:23;7,5
22/12/2023 21:24;7,1
22/12/2023 22:24;7,0
22/12/2023 23:25;7,1
23/12/2023 00:25;6,9
23/12/2023 01:25;7,0
23/12/2023 02:26;6,8
23/12/2023 03:26;6,9
23/12/2023 04:27;6,2
23/12/2023 05:27;6,1
23/12/2023 06:28;6,2
23/12/2023 07:28;6,1
23/12/2023 08:28;6,1
23/12/2023 09:29;6,0
23/12/2023 10:29;6,2
23/12/2023 11:30;6,4
23/12/2023 12:30;6,7
23/12/2023 13:30;6,8
23/12/2023 14:31;6,8
23/12/2023 15:31;7,2
23/12/2023 16:32;6,5
23/12/2023 17:32;6,6
23/12/2023 17:33;6,6
23/12/2023 18:33;6,7
23/12/2023 19:33;6,8
23/12/2023 20:34;7,0
23/12/2023 21:34;7,1
23/12/2023 22:35;6,9
23/12/2023 23:35;6,9
24/12/2023 00:36;7,0
24/12/2023 01:36;6,9
24/12/2023 02:36;6,6
24/12/2023 03:37;6,8
24/12/2023 04:37;6,4
24/12/2023 05:38;6,6
24/12/2023 06:38;6,7
24/12/2023 07:39;6,7
24/12/2023 08:39;6,8
24/12/2023 09:39;6,9
24/12/2023 10:40;7,2
24/12/2023 11:40;7,3
24/12/2023 12:41;7,4
24/12/2023 13:41;7,4
24/12/2023 14:41;7,5
24/12/2023 15:42;7,5
24/12/2023 16:42;7,4
24/12/2023 17:43;7,3
24/12/2023 18:43;7,4
24/12/2023 19:44;7,6
24/12/2023 20:44;7,8
24/12/2023 21:44;8,1
24/12/2023 22:45;8,1
24/12/2023 23:45;7,8
25/12/2023 00:46;7,7
25/12/2023 01:46;7,8
25/12/2023 02:47;7,8
25/12/2023 02:47;7,8
25/12/2023 03:47;7,5
25/12/2023 04:48;7,5
25/12/2023 05:48;7,4
25/12/2023 06:49;7,3
25/12/2023 07:49;7,3
25/12/2023 08:50;7,2
25/12/2023 09:50;7,3
25/12/2023 10:50;7,3
25/12/2023 11:51;7,4
25/12/2023 12:51;7,4
25/12/2023 13:52;7,5
25/12/2023 14:52;7,6
25/12/2023 15:53;7,6
25/12/2023 16:53;7,5
25/12/2023 17:53;7,4
25/12/2023 18:54;7,4
25/12/2023 19:54;7,3
25/12/2023 20:55;7,2
25/12/2023 21:55;7,2
25/12/2023 22:55;7,2
25/12/2023 23:56;7,1
26/12/2023 00:56;7,1
26/12/2023 01:57;6,8
26/12/2023 02:57;6,7
26/12/2023 03:58;6,6
26/12/2023 04:58;6,5
26/12/2023 05:58;6,6
26/12/2023 06:59;6,4
26/12/2023 07:59;6,3
26/12/2023 09:00;6,4
26/12/2023 10:00;6,5
26/12/2023 11:01;6,7
26/12/2023 12:01;6,9
26/12/2023 13:01;7,3
26/12/2023 14:02;7,2
26/12/2023 15:02;7,3
26/12/2023 16:03;7,3
26/12/2023 17:03;7,0
26/12/2023 18:03;6,6
26/12/2023 19:04;6,5
26/12/2023 20:04;6,1
26/12/2023 21:05;6,0
26/12/2023 22:05;6,1
26/12/2023 23:06;5,6
27/12/2023 00:06;5,4
27/12/2023 01:06;5,6
27/12/2023 02:07;5,8
27/12/2023 03:07;6,0
27/12/2023 04:08;6,0
27/12/2023 05:08;5,9
27/12/2023 06:09;5,8
27/12/2023 07:09;5,8
27/12/2023 08:09;5,7
27/12/2023 08:10;5,7
27/12/2023 09:10;5,6
27/12/2023 10:11;6,0
27/12/2023 11:11;6,3
27/12/2023 12:12;6,3
27/12/2023 13:12;6,4
27/12/2023 14:12;6,3
27/12/2023 15:13;5,7
27/12/2023 16:13;4,7
27/12/2023 17:14;4,1
27/12/2023 18:14;4,2
27/12/2023 19:15;4,9
27/12/2023 20:15;3,8
27/12/2023 21:15;3,6
27/12/2023 22:16;3,9
27/12/2023 23:16;4,4
28/12/2023 00:17;4,5
28/12/2023 01:17;5,3
28/12/2023 02:17;6,0
28/12/2023 03:18;4,8
28/12/2023 04:18;4,8
28/12/2023 05:19;5,2
28/12/2023 06:19;5,6
28/12/2023 07:20;6,1
28/12/2023 08:20;6,3
28/12/2023 09:20;6,2
28/12/2023 10:21;6,4
28/12/2023 11:21;7,0
28/12/2023 12:22;6,9
28/12/2023 13:22;6,7
28/12/2023 14:23;7,2
28/12/2023 15:23;7,0
28/12/2023 16:23;6,8
28/12/2023 17:24;6,7
28/12/2023 18:24;6,6
28/12/2023 19:25;6,5
28/12/2023 20:25;6,7
28/12/2023 21:25;7,0
28/12/2023 22:26;6,9
28/12/2023 23:26;7,0
29/12/2023 00:27;6,9
29/12/2023 01:27;7,0
29/12/2023 02:28;6,9
29/12/2023 03:28;6,8
29/12/2023 04:28;6,8
29/12/2023 05:29;6,9
29/12/2023 06:29;7,1
29/12/2023 07:30;7,0
29/12/2023 08:30;7,1
29/12/2023 09:31;7,0
29/12/2023 10:31;7,1
29/12/2023 11:31;7,5
29/12/2023 12:32;7,3
29/12/2023 12:32;7,3
29/12/2023 13:32;7,2
29/12/2023 14:33;7,3
29/12/2023 15:33;7,3
29/12/2023 16:34;7,4
29/12/2023 17:34;7,3
29/12/2023 18:35;7,1
29/12/2023 19:35;6,9
29/12/2023 20:35;7,2
29/12/2023 21:36;7,0
29/12/2023 22:36;7,1
29/12/2023 23:37;7,2
30/12/2023 00:37;6,8
30/12/2023 01:38;6,9
30/12/2023 02:38;7,1
30/12/2023 03:38;7,0
30/12/2023 04:39;7,0
30/12/2023 04:39;7,0
30/12/2023 05:39;6,8
30/12/2023 06:40;6,9
30/12/2023 07:40;6,6
30/12/2023 08:41;6,6
30/12/2023 09:41;6,8
30/12/2023 10:42;7,1
30/12/2023 11:42;7,1
30/12/2023 12:42;7,2
30/12/2023 13:43;7,8
30/12/2023 14:43;8,0
30/12/2023 15:44;7,7
30/12/2023 16:44;6,6
30/12/2023 17:45;5,8
30/12/2023 18:45;6,3
30/12/2023 19:45;6,4
30/12/2023 20:46;6,5
30/12/2023 20:46;6,5
30/12/2023 21:46;6,5
30/12/2023 22:47;6,4
30/12/2023 23:47;5,9
31/12/2023 00:48;4,9
31/12/2023 01:48;4,2
31/12/2023 02:49;4,3
31/12/2023 03:49;4,3
31/12/2023 04:49;4,5
31/12/2023 05:50;4,6
31/12/2023 06:50;6,1
31/12/2023 07:51;7,0
31/12/2023 08:51;7,1
31/12/2023 09:52;7,5
31/12/2023 10:52;7,2
31/12/2023 11:52;6,0
31/12/2023 12:53;6,0
31/12/2023 13:53;6,2
31/12/2023 14:54;6,1
31/12/2023 14:54;6,1
31/12/2023 15:54;5,8
31/12/2023 16:55;5,3
31/12/2023 17:55;5,4
31/12/2023 18:56;5,3
31/12/2023 19:56;4,9
31/12/2023 20:57;4,9
31/12/2023 21:57;4,9
31/12/2023 22:58;5,0
31/12/2023 23:58;4,7
01/01/2024 00:58;4,8
01/01/2024 01:59;5,2
01/01/2024 02:59;5,0
01/01/2024 04:00;4,7
01/01/2024 05:00;4,1
01/01/2024 06:00;4,5
01/01/2024 07:01;4,0
01/01/2024 08:02;4,3
01/01/2024 09:02;3,5
01/01/2024 10:02;4,4
01/01/2024 11:03;4,5
01/01/2024 12:03;4,6
01/01/2024 13:04;4,9
01/01/2024 14:04;5,6
01/01/2024 15:05;5,4
01/01/2024 16:05;5,3
01/01/2024 17:05;5,2
01/01/2024 18:06;5,3
01/01/2024 19:06;4,9
01/01/2024 20:07;4,5
01/01/2024 21:07;4,8
01/01/2024 22:07;4,8
01/01/2024 23:08;4,9
02/01/2024 00:08;4,8
02/01/2024 01:09;4,7
02/01/2024 01:09;4,7
02/01/2024 02:09;4,9
02/01/2024 03:10;4,9
02/01/2024 04:10;5,3
02/01/2024 05:11;5,6
02/01/2024 06:11;5,8
02/01/2024 07:11;6,1
02/01/2024 08:12;6,3
02/01/2024 09:12;6,5
02/01/2024 10:13;6,8
02/01/2024 11:13;6,5
02/01/2024 12:14;6,4
02/01/2024 13:14;6,5
02/01/2024 14:14;6,7
02/01/2024 15:15;6,8
02/01/2024 16:15;6,7
02/01/2024 17:16;6,7
02/01/2024 18:16;6,9
02/01/2024 19:17;7,1
02/01/2024 19:17;7,1
02/01/2024 20:17;7,3
02/01/2024 21:18;7,3
02/01/2024 22:18;7,8
02/01/2024 23:18;7,7
03/01/2024 00:19;7,9
03/01/2024 01:19;7,4
03/01/2024 02:20;7,8
03/01/2024 03:20;7,2
03/01/2024 04:21;7,6
03/01/2024 05:21;7,7
03/01/2024 06:21;7,2
03/01/2024 07:22;7,5
03/01/2024 08:22;7,5
03/01/2024 09:23;7,5
03/01/2024 10:23;8,2
03/01/2024 11:24;8,0
03/01/2024 12:24;8,2
03/01/2024 13:24;7,4
03/01/2024 14:25;7,0
03/01/2024 15:25;7,7
03/01/2024 16:26;7,5
03/01/2024 17:26;7,7
03/01/2024 18:26;7,4
03/01/2024 19:27;6,3
03/01/2024 20:27;5,9
03/01/2024 21:28;6,7
03/01/2024 22:28;6,6
03/01/2024 23:29;6,2
04/01/2024 00:29;6,3
04/01/2024 01:29;6,3
04/01/2024 02:30;6,3
04/01/2024 03:30;6,1
04/01/2024 04:31;6,2
04/01/2024 05:31;6,2
04/01/2024 06:32;6,1
04/01/2024 07:32;5,9
04/01/2024 08:32;5,8
04/01/2024 09:33;5,6
04/01/2024 10:33;5,8
04/01/2024 11:34;5,9
04/01/2024 12:34;5,4
04/01/2024 13:35;5,8
04/01/2024 14:35;6,1
04/01/2024 15:35;6,0
04/01/2024 16:36;5,9
04/01/2024 17:36;5,6
04/01/2024 18:37;5,6
04/01/2024 19:37;5,7
04/01/2024 20:37;5,6
04/01/2024 21:38;5,5
04/01/2024 21:38;5,5
04/01/2024 22:39;5,4
04/01/2024 23:39;5,5
05/01/2024 00:39;4,4
05/01/2024 01:40;5,1
05/01/2024 02:40;5,1
05/01/2024 03:41;4,4
05/01/2024 04:41;5,0
05/01/2024 05:41;4,9
05/01/2024 06:42;4,8
05/01/2024 08:43;5,2
05/01/2024 09:43;5,6
05/01/2024 10:44;5,9
05/01/2024 11:44;6,2
05/01/2024 12:44;5,9
05/01/2024 13:45;6,3
05/01/2024 14:45;5,8
05/01/2024 15:46;5,8
05/01/2024 15:46;5,8
05/01/2024 16:46;4,9
05/01/2024 17:47;4,0
05/01/2024 18:47;3,4
05/01/2024 19:48;3,6
05/01/2024 20:48;3,4
05/01/2024 21:48;3,2
05/01/2024 22:49;2,3
05/01/2024 23:49;2,2
06/01/2024 00:50;2,6
06/01/2024 01:50;2,2
06/01/2024 02:51;2,6
06/01/2024 03:51;2,6
06/01/2024 04:51;2,7
06/01/2024 05:52;2,7
06/01/2024 06:52;2,7
06/01/2024 07:53;2,8
06/01/2024 08:53;3,0
06/01/2024 09:54;3,7
06/01/2024 10:54;4,0
06/01/2024 11:54;4,4
06/01/2024 12:55;4,7
06/01/2024 13:55;4,8
06/01/2024 14:56;5,0
06/01/2024 15:56;4,4
06/01/2024 16:56;3,4
06/01/2024 17:57;3,1
